,Dates,3/31/2000,6/30/2000,9/29/2000,12/29/2000,3/30/2001,6/29/2001,9/28/2001,12/31/2001,3/29/2002,6/28/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,3/31/2005,6/30/2005,9/30/2005,12/30/2005,3/31/2006,6/30/2006,9/29/2006,12/29/2006,3/30/2007,6/29/2007,9/28/2007,12/31/2007,3/31/2008,6/30/2008,9/30/2008,12/31/2008,3/31/2009,6/30/2009,9/30/2009,12/31/2009,3/31/2010,6/30/2010,9/30/2010,12/31/2010,3/31/2011,6/30/2011,9/30/2011,12/30/2011,3/30/2012,6/29/2012,9/28/2012,12/31/2012,3/29/2013,6/28/2013,9/30/2013,12/31/2013,3/31/2014,6/30/2014,9/30/2014,12/31/2014,3/31/2015,6/30/2015,9/30/2015,12/31/2015,3/31/2016,6/30/2016,9/30/2016,12/30/2016,3/31/2017,6/30/2017,9/29/2017,12/29/2017,3/30/2018,6/29/2018,9/28/2018,12/31/2018
COG US  EQUITY,PX_TO_BOOK_RATIO,-0.361070178,-0.242838269,-0.272369569,-0.058350029,-0.130331954,-0.343656761,-0.43416445,-0.368472744,-0.355656024,-0.32732599,-0.22850255,-0.14867296,0.060682067,0.005188405,-0.218701319,-0.174168432,-0.168796706,0.16620779,0.230774174,-0.082382188,0.354958878,0.015708065,0.528727293,0.124868657,-0.047735702,0.064376214,-0.257843074,-0.107875728,-0.043395889,-0.021648233,-0.110969238,0.077351712,0.568906085,0.685656257,-0.217218377,-0.353062943,-0.364890767,-0.288704559,-0.276487334,-0.12111473,-0.326320184,-0.355972478,-0.437383053,-0.353652775,-0.145246851,0.04517875,0.056495675,0.107056225,-0.168215177,0.112057968,0.281408413,0.308459383,0.459658785,0.520138788,0.451835373,0.707105149,0.355126979,0.318451394,0.245167829,-0.02525149,-0.073848397,-0.051749811,-0.17645908,-0.229519718,-0.249808228,-0.212705066,-0.210097105,-0.208157636,-0.227873882,-0.201039364,-0.173990897,-0.160402636,-0.198959105,-0.17948711,-0.208055065,-0.175227216
CDNS US  EQUITY,PX_TO_BOOK_RATIO,0.219890012,0.35522887,0.48255967,0.751997764,0.612385725,0.544019846,0.608311605,0.605742412,0.618286996,0.108442908,-0.220587379,-0.23011943,-0.304653464,-0.260721502,-0.12079049,0.165619232,-0.169108987,-0.188975073,-0.255566322,-0.31820452,-0.224481796,-0.317172836,-0.245820107,-0.218311684,-0.204279618,-0.206338277,-0.223837487,-0.124531662,-0.071013194,-0.145592001,-0.117249269,-0.356639613,-0.542522812,-0.529156863,-0.638840007,-0.722939991,1.439442646,3.524001598,3.951061484,3.766435297,4.075253212,3.865483443,3.5820227,1.571568591,1.774193511,1.896709602,1.162486456,1.016835482,0.777807192,0.725792103,0.78209323,0.152188638,-0.054333792,-0.008775862,-0.139236361,-0.154666732,-0.139892211,-0.070492177,-0.097721586,-0.160391051,-0.211377235,-0.184407329,-0.166317496,-0.170663346,-0.134039337,-0.116607573,0.077580288,0.147285765,0.197436748,0.220584436,0.336374643,0.278094448,-0.003535098,0.122254316,0.115030824,0.154368231
CPB US  EQUITY,PX_TO_BOOK_RATIO,3.918614587,4.160521995,4.543457277,4.60002118,3.790190179,4.019185351,3.813805239,3.908984534,3.815346491,3.916451696,4.105581245,3.785436619,3.791421006,4.069617358,3.972266664,3.733064182,2.156910733,2.249232913,2.06380709,1.246366022,1.242440501,0.990421112,1.164696074,0.798460477,2.854288057,0.981953209,0.929989037,1.841051117,1.278554637,0.988716536,1.399378135,1.080294661,0.919633962,0.54274648,1.824045949,2.122901333,1.854508012,1.894801737,3.425164957,2.727362587,2.195894753,2.164074027,2.685659647,1.681337854,1.795713731,1.509503318,1.454393046,1.166658134,0.841393062,0.945907263,1.892311075,1.252561136,1.223373436,1.114139741,0.919945496,1.083206867,0.896583123,0.772968517,0.610216976,0.192931679,0.216053541,0.135955696,0.239819775,0.136164786,0.288866763,0.162906297,0.254708831,0.243525025,0.243349192,0.238923184,0.109855781,0.039952706,-0.113754391,0.024119926,-0.016131303,-0.009855493
COF US  EQUITY,PX_TO_BOOK_RATIO,0.164363066,0.107860139,0.387313186,0.341897931,0.309311922,0.169264783,-0.013548992,-0.082834859,-0.017386357,0.009272279,-0.389397246,-0.580414663,-0.571261773,-0.377785341,-0.336086809,-0.392912362,-0.299486007,-0.434546979,-0.406647151,-0.369586847,-0.49625122,-0.477857235,-0.550951183,-0.583082386,-0.634179258,-0.639244371,-0.688662828,-0.807096198,-0.783990548,-0.780407799,-0.837490286,-0.893173432,-0.826087854,-0.808407048,-0.772602549,-0.763228981,-0.776442667,-0.833226334,-0.819439486,-0.872578581,-0.793620106,-0.746020946,-0.817685234,-0.801475091,-0.747346459,-0.759824171,-0.709293575,-0.747975303,-0.677620752,-0.700656147,-0.733217468,-0.710692109,-0.670087383,-0.701180055,-0.662318943,-0.754283319,-0.717337519,-0.744485872,-0.713984198,-0.525968442,-0.509350025,-0.433180852,-0.403114684,-0.37429934,-0.427455264,-0.38884833,-0.464275996,-0.423798167,-0.434204954,-0.463658608,-0.471473417,-0.425127612,-0.344977095,-0.398209939,-0.423120271,-0.42671878
CAH US  EQUITY,PX_TO_BOOK_RATIO,-0.419753794,-0.253865873,-0.145892768,-0.040807874,0.053541124,-0.027516832,0.220090931,-0.129967677,-0.116414589,-0.147115417,0.051826423,-0.100172719,-0.168038488,-0.230693353,-0.313387044,-0.400750651,-0.316310107,-0.343531109,-0.635624125,-0.493044623,-0.574750521,-0.503242071,-0.508990428,-0.469363995,-0.427113266,-0.498714237,-0.481630884,-0.588998438,-0.444791696,-0.465990197,-0.526465225,-0.563795132,-0.55047451,-0.534405957,-0.543461173,-0.590057004,-0.557396932,-0.691359498,-0.417994696,-0.364811558,-0.327861837,-0.296336663,-0.372060299,-0.348340837,-0.35202176,-0.292491677,-0.227473693,-0.351187016,-0.387184235,-0.371690744,-0.435446521,-0.430256504,-0.454006121,-0.363213233,-0.346246936,-0.252600222,-0.23512055,-0.247551901,-0.16608583,-0.201912855,-0.190541845,-0.202188488,-0.217702425,-0.204695691,-0.239192797,-0.23942506,-0.251145099,-0.259781383,-0.25258882,-0.268093741,-0.30050828,-0.335554094,-0.281709416,-0.314290252,-0.320939017,-0.329546124
KMX US  EQUITY,PX_TO_BOOK_RATIO,-0.702444428,-0.698831741,-0.612183452,-0.670858064,-0.857958231,-0.656635916,-0.7080693,-0.460684663,-0.42973226,-0.498892865,0.328244924,0.466794633,0.214772211,1.097895613,1.071877517,0.859072186,0.586179923,0.099665725,0.036622745,0.290429208,0.479465095,0.049435943,0.181774983,-0.018094547,0.014023436,0.158853272,0.279932014,0.56913683,0.298156899,0.242984966,-0.089414342,-0.111216869,-0.065693981,-0.314360108,-0.279156575,-0.48989583,-0.180046735,-0.147719418,-0.009961897,0.094207851,0.000151589,-0.144794572,0.071860243,0.05484824,-0.026681517,-0.053380107,-0.231411776,-0.179258467,-0.175749047,-0.337234161,-0.328859503,-0.181748277,-0.199798606,-0.138793713,-0.168155801,-0.226594074,-0.261292577,-0.206649145,-0.291168939,-0.150482562,-0.160414482,-0.184531294,-0.201982292,-0.224196899,-0.255186971,-0.259318398,-0.269104545,-0.218174184,-0.259869241,-0.249732165,-0.198096265,-0.265783627,-0.245910718,-0.237483548,-0.259657154,-0.266966907
CCL US  EQUITY,PX_TO_BOOK_RATIO,-0.460029847,-0.5149212,-0.416897391,-0.363404778,-0.420094001,-0.399142416,-0.552693585,-0.500561012,-0.448375371,-0.521366481,-0.477641979,-0.552558839,-0.502456417,-0.535151217,-0.581442745,-0.558415896,-0.473387092,-0.468151555,-0.466247125,-0.372268724,-0.465484095,-0.403190244,-0.527616399,-0.488208365,-0.559841762,-0.625162619,-0.580825607,-0.622785145,-0.625249066,-0.615537372,-0.65029958,-0.681398512,-0.628489877,-0.651838425,-0.629215994,-0.628142366,-0.588998274,-0.670585909,-0.665719264,-0.747698907,-0.637877367,-0.653045134,-0.65684231,-0.608334308,-0.671734085,-0.681055522,-0.642743024,-0.670255327,-0.658403586,-0.648320125,-0.674482961,-0.647423878,-0.620845038,-0.666315551,-0.658588669,-0.723589879,-0.697808352,-0.731304364,-0.68878745,-0.49051395,-0.459703794,-0.39606123,-0.360876137,-0.332064272,-0.372001907,-0.354839649,-0.411740633,-0.381172563,-0.377563845,-0.38029492,-0.394495349,-0.371604974,-0.309199593,-0.35829726,-0.375317612,-0.383441941
CAT US  EQUITY,PX_TO_BOOK_RATIO,-0.484560587,-0.515786918,-0.492400571,-0.405431126,-0.457502171,-0.412192342,-0.410554019,-0.367959315,-0.340309129,-0.353046264,-0.419644506,-0.262405791,-0.141601697,-0.195945899,-0.070098482,0.126770447,-0.022532427,-0.048969902,-0.086189322,-0.051906312,-0.061116167,-0.077164866,0.055718318,0.002157143,0.095544307,0.310950559,0.078896905,0.318019412,0.247663316,0.378405009,0.250721277,0.13786176,0.259779578,0.146471912,0.008702512,0.413675213,-0.057928986,-0.079420332,0.161095192,0.193971369,0.198343546,0.213462881,0.445270744,0.414602505,0.355112853,0.264017425,-0.046718734,0.121868015,0.018949357,-0.133424833,-0.215828083,-0.192611746,-0.29962893,-0.320301373,-0.349427485,-0.42272278,-0.368944746,-0.339221278,-0.340808419,-0.316296969,-0.356786125,-0.305729843,-0.313072582,-0.28952384,-0.307502189,-0.284792462,-0.286115562,-0.224505714,-0.241830787,-0.198771751,-0.175916144,-0.061413278,-0.148349201,-0.152324862,-0.151729995,-0.130869123
CBOE US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.470166885,0.407292398,2.238897042,2.254199402,1.570714191,1.494598127,1.455683663,1.32726978,1.495666105,1.37859613,1.59412288,1.285799078,1.797435389,1.363573241,2.535696616,2.433837594,2.376792961,2.734388726,1.573725376,1.191996949,1.033226295,0.924430865,0.620936175,0.861654479,0.59957339,0.819934397,0.747796238,-0.28098047,-0.256519784,-0.208844236,-0.205901736,-0.218802054,-0.245125922,-0.281956878,-0.25224317
CBRE US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006026088,0.194613716,0.306489994,0.579406904,0.601919933,0.683350757,0.775050895,1.085180847,1.047943459,0.799575491,1.151619661,1.055825882,0.869621899,0.259290903,0.377407751,0.424581069,0.199955056,-0.04638279,3.156902266,4.536612371,3.18573188,3.396771021,1.751338029,1.948692593,1.533380111,1.783738788,1.351900506,1.565698151,1.291961868,0.367482125,0.300643524,0.393904314,0.254035367,0.329430515,0.183963009,0.226981389,0.173527691,0.020517532,0.109582378,0.043501174,0.144330789,0.047091646,-0.081319567,-0.051782345,-0.123199854,-0.173906759,-0.192670648,-0.254909317,-0.262588963,-0.277716277,-0.250160137,-0.252841013,-0.265209764,-0.271303393,-0.257267926,-0.232142315,-0.246680304,-0.292928459,-0.291889133
CBS US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.854800003,-0.815298661,-0.87231173,-0.839346561,-0.875418399,-0.828912597,-0.835752538,-0.857834968,-0.891253237,-0.829567148,-0.808407048,-0.687409441,-0.720112693,-0.756255126,-0.79613064,-0.712952596,-0.722005367,-0.701407784,-0.664441217,-0.664660292,-0.62252107,-0.512344485,-0.453287119,-0.498499285,-0.451264412,-0.386303352,-0.3839269,-0.356219947,-0.34490432,-0.251517696,-0.243011388,-0.201826432,-0.1303975,-0.084983508,-0.136845041,-0.183972799,-0.213840143,-0.168847854,-0.177511804,-0.24919008,-0.218115934,-0.191881812,-0.197577407,-0.191818987,-0.022164746,0.138987646,0.200206358,0.065240961,0.235496516,0.026023732,0.095272286,0.019770376,-0.088172957
CELG US  EQUITY,PX_TO_BOOK_RATIO,0.726078985,2.097981879,1.904333954,0.912059536,1.150479647,1.242769828,1.548714282,1.593580562,1.046511443,0.445294164,0.858985407,1.790582566,2.562369148,2.403472743,3.714932364,3.487425927,3.306687716,3.787504293,3.097501494,1.803922181,3.154027856,2.921285557,4.164188958,3.898627866,4.112014996,3.976561629,4.063640103,2.815642381,2.003633211,1.994005882,2.512677113,1.113880984,1.969394545,1.746581312,2.00600345,2.070845795,1.296522003,1.43868599,1.375985788,1.288978047,1.109854456,0.764236692,0.863143698,0.49418441,0.353159121,0.415159106,0.624556523,0.588411448,0.443141058,0.358273311,0.649785133,0.570738205,0.89324495,1.084183239,1.282704827,1.960563401,1.701336164,2.183568075,1.834825019,0.864973817,0.696431394,0.610507325,0.614137657,0.42093823,0.510241108,0.290982644,0.566726697,0.428667011,0.350385313,0.385572293,0.386176493,0.247301932,0.147090729,0.464392755,0.272870787,0.009813977
CNC US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,0.115930773,0.07845199,0.497367177,0.348692449,0.536174959,0.317581951,0.421531401,0.083879527,-0.132706884,-0.111727484,0.13793992,0.203840325,0.325171707,0.569630434,0.430822901,0.014908607,-0.000966423,-0.00096925,-0.146418986,-0.287721428,0.009519382,-0.292515249,-0.332348168,-0.36727299,-0.137730589,-0.572725612,-0.459702391,-0.325217025,-0.248910289,-0.276518169,-0.289607758,-0.452706957,-0.448490837,-0.462308262,-0.47199862,-0.499926903,-0.498662214,-0.391271376,-0.36049035,-0.38890457,-0.309378644,-0.261959711,-0.463529745,-0.381997555,-0.330215686,-0.351640548,-0.31599029,-0.252420728,-0.357267234,-0.384711027,-0.306957755,-0.296614621,-0.247254011,-0.159574961,-0.129049429,-0.244911388,-0.223680939,-0.348433585,-0.309804494,-0.369653161,-0.375805838,-0.361503118,-0.365281497,-0.340755494,-0.328728581,-0.281455073,-0.317579232,-0.316239416,-0.185579217
CNP US  EQUITY,PX_TO_BOOK_RATIO,-0.689744065,-0.674069102,-0.5556988,-0.613318133,-0.760255637,-0.835656175,-0.861124715,-0.879030354,-0.925086081,-0.963244998,-0.790338348,-0.74481587,-0.761248199,-0.738540763,-0.758782079,-0.857941314,-0.763300303,-0.803405153,-0.098321333,-0.477654305,-0.474110392,-0.404548414,-0.377004146,-0.52054242,-0.569379853,-0.596639888,-0.530628562,-0.477812777,-0.436768421,-0.47617337,-0.540366335,-0.498160009,-0.523138417,-0.417133522,-0.455347158,-0.385909488,-0.416620099,-0.498590919,-0.55237468,-0.51637457,-0.529208803,-0.522303661,-0.49425794,-0.532995475,-0.493390362,-0.438353959,-0.43405515,-0.492541796,-0.518018596,-0.489765584,-0.48810407,-0.528537746,-0.452406963,-0.466391827,-0.461257173,-0.550397976,-0.528394404,-0.517327508,-0.51452565,-0.431608641,-0.442493609,-0.393093829,-0.346956847,-0.3122577,-0.329630584,-0.282804167,-0.323779562,-0.298105566,-0.289568314,-0.29428543,-0.279879494,-0.333533638,-0.289042956,-0.311733407,-0.334342233,-0.306973288
CTL US  EQUITY,PX_TO_BOOK_RATIO,-0.563173052,-0.614416981,-0.562348276,-0.574305544,-0.776841942,-0.771143538,-0.740583329,-0.794345311,-0.841971835,-0.863614778,-0.881268586,-0.883010922,-0.882578628,-0.840235537,-0.881749479,-0.955808556,-0.902046435,-0.935808644,-0.870431531,-0.776391036,-0.906698634,-0.768434386,-0.83855501,-0.854800003,-0.815298661,-0.87231173,-0.839346561,-0.875418399,-0.828912597,-0.838920637,-0.886115549,-0.893173432,-0.829567148,-0.808407048,-0.813631925,-0.791668268,-0.701627681,-0.807958252,-0.81949535,-0.881404291,-0.823081799,-0.786552646,-0.806236152,-0.762704419,-0.765571577,-0.796184153,-0.719581435,-0.735986138,-0.702586841,-0.713950419,-0.73771159,-0.707147456,-0.669931368,-0.721386877,-0.691184392,-0.79727555,-0.750257514,-0.780623691,-0.717146882,-0.519551932,-0.507871323,-0.449039011,-0.410412834,-0.378535482,-0.41605207,-0.379114507,-0.457712869,-0.427782676,-0.434204954,-0.463658608,-0.471508222,-0.436287066,-0.352191413,-0.402741438,-0.422383766,-0.428046987
CERN US  EQUITY,PX_TO_BOOK_RATIO,-0.357247946,-0.27266433,-0.035774705,0.192976674,0.22680751,0.288497918,0.969980482,0.464309729,0.32701498,0.595272874,0.312744381,0.044715272,0.148954062,-0.357571678,-0.159243645,-0.003567869,0.113855989,0.08111233,0.011730529,0.043848892,0.171383069,0.30289626,0.563432988,0.507865881,0.343176991,0.128390708,0.330411263,0.236127739,0.355513366,0.28410559,0.328207697,0.239714078,-0.16783746,-0.010712839,0.049782442,0.03656361,0.215803744,0.589463412,0.605689518,0.647918057,0.536467342,0.414904327,0.458387167,0.329028473,0.445713564,0.552031324,0.727923571,0.345246574,0.373110831,0.587613068,0.427114083,0.29609135,0.286735269,0.35211708,0.316504959,0.453229946,0.331792883,0.234864597,0.335210073,0.077248986,0.074928118,-0.015459202,-0.096010185,-0.138736962,-0.175990951,-0.161679067,-0.149890851,-0.219869292,-0.182014532,-0.144615373,-0.127705407,-0.190942595,-0.221765143,-0.22477254,-0.234540007,-0.246022625
CF US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.816353829,-0.792395621,-0.717726972,-0.824785818,-0.758261401,-0.631514899,-0.412367057,-0.159751461,-0.010717707,0.336748826,0.179272907,0.422337392,-0.075966331,-0.343250557,-0.053879568,-0.215201323,-0.225555471,-0.240261817,-0.269709276,-0.617234141,-0.50366916,-0.371143304,-0.427692453,-0.457118455,-0.347020462,-0.423094064,-0.386025178,-0.355520568,-0.338978345,-0.43803434,-0.476628347,-0.508198281,-0.441054795,-0.465788771,-0.418051456,-0.456207168,-0.359449404,-0.334913579,-0.318883651,-0.263210017,-0.306058776,-0.306640046,-0.371504713,-0.357720861,-0.418986629,-0.349514912,-0.365704126,-0.385644356,-0.343404698,-0.320666187,-0.287118431,-0.290788685,-0.267460596,-0.259131156
SCHW US  EQUITY,PX_TO_BOOK_RATIO,1.538350745,1.222781785,0.962621095,0.76359554,0.357397971,0.249504614,0.128312336,0.32725831,0.068457015,0.042708635,-0.004898969,0.23706657,-0.170677188,9.32E-05,0.12448275,0.017120073,-0.078742879,-0.28078311,-0.2671094,-0.090305916,-0.127004643,-0.118298002,0.120386015,0.09490302,0.143890505,0.186549779,0.312032724,0.292524146,0.164910864,0.254590551,0.984372776,1.253419684,0.775445456,0.745956821,1.421297869,0.744011673,0.610899921,0.688686329,0.535301838,0.485632219,0.23154285,-0.023346992,-0.119513566,-0.036588357,-0.077886811,-0.164338012,-0.351660684,-0.430863267,-0.361244538,-0.399174616,-0.444321707,-0.397589594,-0.338437749,-0.234964032,-0.280515581,-0.179697352,-0.198668907,-0.238467348,-0.18950226,-0.251117012,-0.269504539,-0.232598531,-0.247741283,-0.23055164,-0.286871836,-0.291219381,-0.2873599,-0.23200975,-0.24441245,-0.235936252,-0.238279834,-0.212196231,-0.209031066,-0.22839943,-0.264812686,-0.269850249
CHTR US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.250778434,-0.233928601,-0.068267476,-0.138410108,-0.051617256,0.403489609,0.711439037,0.903977253,3.002006575,3.679042907,4.118745338,4.052836438,4.137624348,4.45731426,4.264085809,4.464448919,3.998431194,4.401470552,4.162531131,4.258845404,4.7825779,4.941104301,5.319945296,5.480561911,5.501256677,5.20387184,-0.344244058,-0.384023753,-0.356992148,-0.349404479,-0.349179924,-0.324518181,-0.361366705,-0.307393762,-0.349556682,-0.361855943,-0.358212692
CVX US  EQUITY,PX_TO_BOOK_RATIO,-0.442972425,-0.468460978,-0.435119349,-0.481398633,-0.553211561,-0.572233878,-0.562392145,-0.54297028,-0.577353086,-0.499356673,-0.473778622,-0.5455831,-0.53725739,-0.555323116,-0.604514637,-0.590839855,-0.583426858,-0.610908466,-0.510731163,-0.539093672,-0.547803613,-0.538877854,-0.580459743,-0.669203558,-0.657130289,-0.657493172,-0.647390486,-0.639002764,-0.631846717,-0.58566673,-0.548150956,-0.550572439,-0.525151937,-0.432464716,-0.530279646,-0.465448021,-0.440519607,-0.551191537,-0.60758297,-0.618818794,-0.628484043,-0.617787349,-0.613380263,-0.595928988,-0.546461908,-0.579630705,-0.52655431,-0.542342946,-0.559234665,-0.573383841,-0.570892024,-0.595631142,-0.553660927,-0.598244651,-0.580704474,-0.676812123,-0.659107387,-0.670094959,-0.667277009,-0.507417307,-0.493523143,-0.433560493,-0.402031471,-0.365738604,-0.407703073,-0.361489797,-0.430519522,-0.392267816,-0.4104817,-0.433431633,-0.426540374,-0.394756025,-0.32905102,-0.364756953,-0.39218123,-0.387833699
CMG US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.283981214,0.532055614,0.148495479,0.246720329,0.27050644,0.878447316,1.239924232,1.808465273,1.149277622,0.461289508,0.06008051,0.380537623,0.462699154,0.674278146,0.705434294,0.516233513,0.69160059,1.116040052,1.546049924,1.628024131,1.89369197,2.117237685,2.020133783,1.913982798,1.766111962,1.683061077,1.217853522,0.988726748,0.717844691,0.936213596,0.941345489,1.571303953,1.337891847,1.367806363,1.367690293,0.519638987,0.306903092,0.13709462,0.175070703,-0.053893019,0.10309027,-0.014015672,0.124584414,0.033164119,0.106627271,0.094465593,-0.041427282,-0.109684027,-0.108794713,0.033575744,0.034874567,0.077452393
CB US  EQUITY,PX_TO_BOOK_RATIO,-0.632600752,-0.599761605,-0.493221072,-0.52300929,-0.680313915,-0.660047047,-0.713395559,-0.661093269,-0.693323157,-0.769925519,-0.680374008,-0.741893601,-0.730679104,-0.752197515,-0.797814098,-0.825388859,-0.789180532,-0.798151832,-0.792083871,-0.697019663,-0.844753608,-0.704542208,-0.737141132,-0.707750419,-0.701869896,-0.746869187,-0.736813894,-0.781089565,-0.780310451,-0.755547925,-0.790193805,-0.788785911,-0.73769774,-0.683364994,-0.674490046,-0.551181663,-0.571411095,-0.695875495,-0.731098517,-0.822057576,-0.787381792,-0.737759707,-0.779780993,-0.76717422,-0.743468153,-0.747394954,-0.655900495,-0.681545823,-0.664708857,-0.680253509,-0.714732209,-0.684655485,-0.622912241,-0.666182902,-0.639014547,-0.728348552,-0.703400126,-0.73647009,-0.697835659,-0.504580075,-0.488180735,-0.431437601,-0.3856411,-0.352697435,-0.402937752,-0.360763005,-0.43418425,-0.404274274,-0.412996996,-0.430600922,-0.439301103,-0.410226755,-0.336418473,-0.387475698,-0.409062385,-0.397651748
CHD US  EQUITY,PX_TO_BOOK_RATIO,-0.329294312,-0.294781374,-0.265873937,-0.172914434,-0.099757627,-0.068168759,0.101959279,-0.041075935,-0.009340756,0.181598113,0.449610879,0.20661841,0.216514749,0.041314064,0.032360569,0.074643687,0.151446728,0.159078283,0.005095222,-0.027190376,0.166741299,0.016775198,-0.091092004,-0.224043942,-0.222849089,-0.218983115,-0.198721326,-0.187320148,-0.103371524,-0.207175954,-0.279712354,-0.1613401,-0.115588323,-0.112718093,0.021022747,0.098140488,0.033182923,-0.049098634,-0.17354487,-0.155551497,-0.116834728,-0.137307825,-0.238450627,-0.270896662,-0.200738693,-0.194596516,-0.057189761,-0.121296859,-0.154352854,0.037148816,-0.020008708,-0.07433764,-0.051310995,-0.081003088,-0.164935985,-0.110815561,-0.057907548,-0.011197653,-0.042678315,-0.134615886,-0.072112115,-0.118140552,-0.114627913,-0.144159814,-0.097234012,-0.096999759,-0.095762129,-0.119315211,-0.078422839,-0.011815443,-0.05970122,-0.138520846,-0.148391591,-0.125049978,-0.119066598,-0.03629281
CI US  EQUITY,PX_TO_BOOK_RATIO,-0.403913401,-0.272726167,-0.224626671,-0.064959514,-0.054412234,-0.225268585,-0.231448628,-0.233646186,-0.180212305,-0.106300294,-0.087442895,-0.474411706,-0.390535693,-0.466449819,-0.52905549,-0.478105563,-0.455430975,-0.306591091,-0.348499878,-0.367209729,-0.31164847,-0.268278731,-0.198731978,-0.245291054,-0.087199553,-0.295498755,-0.127711733,-0.098744186,-0.029007041,0.076853766,0.021859952,-0.052996021,-0.237662237,-0.315864421,-0.279044233,-0.427404238,-0.368582883,-0.377433157,-0.458640018,-0.378421298,-0.415807725,-0.461930236,-0.491923662,-0.527651146,-0.47478616,-0.427463311,-0.432864567,-0.492960997,-0.474808949,-0.53035381,-0.548393147,-0.506326288,-0.449150143,-0.418527748,-0.412920675,-0.444208189,-0.471488639,-0.471748879,-0.472321621,-0.362096447,-0.305556251,-0.225602285,-0.258573415,-0.252895896,-0.297216069,-0.29665994,-0.340213935,-0.319016366,-0.320767272,-0.30840094,-0.280746651,-0.260175569,-0.266427674,-0.293925606,-0.288901065,-0.358806714
